events,condition,candidates_per_target,targets,loss,metric,mean,sd,median
2,time,256,32,waveform_l1,phrase_success,0.2152099609375,0.04079281810836578,0.21875
2,time,256,32,waveform_mse,phrase_success,0.21923828125,0.046556271063928914,0.220703125
2,time,256,32,single_stft,phrase_success,0.3687744140625,0.07474320862987317,0.37109375
2,time,256,32,linear_mss,phrase_success,0.265869140625,0.046293196124300745,0.2578125
2,time,256,32,smooth_mss,phrase_success,0.25341796875,0.04533498034540598,0.259765625
2,time,256,32,sot_published_composite,phrase_success,0.2119140625,0.04676987540030096,0.21875
2,time,256,32,linear_jtfot,phrase_success,0.367919921875,0.06916512815877308,0.376953125
2,time,256,32,log_jtfot,phrase_success,0.294921875,0.047480132995115665,0.29296875
2,time,256,32,bidirectional_cumulative_energy,phrase_success,0.5732421875,0.11259044443434525,0.58203125
2,time,256,32,log_quadrature_bicul,phrase_success,0.5767822265625,0.11067065148481792,0.5859375
2,time,256,32,fading,phrase_success,0.5850830078125,0.12312229421493055,0.591796875
2,time,256,32,waveform_l1,zero_gradient,0.0,0.0,0.0
2,time,256,32,waveform_mse,zero_gradient,0.0,0.0,0.0
2,time,256,32,single_stft,zero_gradient,0.0,0.0,0.0
2,time,256,32,linear_mss,zero_gradient,0.0,0.0,0.0
2,time,256,32,smooth_mss,zero_gradient,0.0,0.0,0.0
2,time,256,32,sot_published_composite,zero_gradient,0.0,0.0,0.0
2,time,256,32,linear_jtfot,zero_gradient,0.0,0.0,0.0
2,time,256,32,log_jtfot,zero_gradient,0.0,0.0,0.0
2,time,256,32,bidirectional_cumulative_energy,zero_gradient,0.0,0.0,0.0
2,time,256,32,log_quadrature_bicul,zero_gradient,0.0,0.0,0.0
2,time,256,32,fading,zero_gradient,0.0,0.0,0.0
2,time,256,32,waveform_l1,original_coordinate_drift,0.18118787324374513,0.05854119505733024,0.19830624291553078
2,time,256,32,waveform_mse,original_coordinate_drift,0.18734207483763377,0.04400563914312521,0.1981076498379315
2,time,256,32,single_stft,original_coordinate_drift,0.277008349999932,0.06388883143992664,0.2767560999185197
2,time,256,32,linear_mss,original_coordinate_drift,0.23349312787067047,0.03685665433644624,0.23470163665334692
2,time,256,32,smooth_mss,original_coordinate_drift,0.1760464353884837,0.06314708132597492,0.19047978585955022
2,time,256,32,sot_published_composite,original_coordinate_drift,0.004804448855834729,0.0029156978316050366,0.004532249791145559
2,time,256,32,linear_jtfot,original_coordinate_drift,0.20375763876121614,0.044851561396227764,0.2011199902568966
2,time,256,32,log_jtfot,original_coordinate_drift,0.210412977271152,0.04244280631074657,0.21793753095586732
2,time,256,32,bidirectional_cumulative_energy,original_coordinate_drift,0.28679601187621806,0.06716932483174946,0.2696201884195992
2,time,256,32,log_quadrature_bicul,original_coordinate_drift,0.2972545581384607,0.07279867385700275,0.28049622851230893
2,time,256,32,fading,original_coordinate_drift,0.24715262454786482,0.0518869828624957,0.23782346980891178
4,time,256,32,waveform_l1,both_directed,0.407958984375,0.034508873467599205,0.4052734375
4,time,256,32,waveform_mse,both_directed,0.421295166015625,0.04553665499854269,0.412109375
4,time,256,32,single_stft,both_directed,0.48175048828125,0.03357209225075351,0.48681640625
4,time,256,32,linear_mss,both_directed,0.45947265625,0.028803387437907117,0.4560546875
4,time,256,32,smooth_mss,both_directed,0.447998046875,0.024597971628334044,0.4462890625
4,time,256,32,sot_published_composite,both_directed,0.400604248046875,0.03129007477102414,0.392578125
4,time,256,32,linear_jtfot,both_directed,0.46661376953125,0.036137016071826726,0.4658203125
4,time,256,32,log_jtfot,both_directed,0.44830322265625,0.030901472755361304,0.44189453125
4,time,256,32,bidirectional_cumulative_energy,both_directed,0.553497314453125,0.059306990463375855,0.54833984375
4,time,256,32,log_quadrature_bicul,both_directed,0.555755615234375,0.05619313602842611,0.54833984375
4,time,256,32,fading,both_directed,0.56787109375,0.059293121202211994,0.57470703125
4,time,256,32,waveform_l1,pitch_directed,0.4931373994150019,0.03042860778289988,0.4936121323529412
4,time,256,32,waveform_mse,pitch_directed,0.4899871385776875,0.041346856973533484,0.48815828019018864
4,time,256,32,single_stft,pitch_directed,0.573845198141244,0.09075974686494602,0.5799558632432675
4,time,256,32,linear_mss,pitch_directed,0.5690761111611826,0.07063185184241562,0.5738758898659968
4,time,256,32,smooth_mss,pitch_directed,0.5868487231169959,0.06250006352770666,0.5644968485111932
4,time,256,32,sot_published_composite,pitch_directed,0.5204291054445711,0.046652863728278565,0.5219641452407568
4,time,256,32,linear_jtfot,pitch_directed,0.5408738589376245,0.09445275970209725,0.5576358955938698
4,time,256,32,log_jtfot,pitch_directed,0.5496679238318674,0.07578658120163714,0.5655931632567147
4,time,256,32,bidirectional_cumulative_energy,pitch_directed,0.5614197251023647,0.11329104758758499,0.5737947575465641
4,time,256,32,log_quadrature_bicul,pitch_directed,0.5696349676942122,0.11504809175671207,0.5859865885210414
4,time,256,32,fading,pitch_directed,0.585748060837019,0.11785907258317414,0.6016284935588172
4,time,256,32,waveform_l1,time_directed,0.515838623046875,0.01814941387180983,0.51611328125
4,time,256,32,waveform_mse,time_directed,0.531463623046875,0.04054241589556004,0.529296875
4,time,256,32,single_stft,time_directed,0.57733154296875,0.02502872600967634,0.572265625
4,time,256,32,linear_mss,time_directed,0.552581787109375,0.019328759714138673,0.55224609375
4,time,256,32,smooth_mss,time_directed,0.5372314453125,0.015549508123944318,0.54248046875
4,time,256,32,sot_published_composite,time_directed,0.502777099609375,0.015564061356980564,0.5048828125
4,time,256,32,linear_jtfot,time_directed,0.57696533203125,0.03595266356643173,0.57080078125
4,time,256,32,log_jtfot,time_directed,0.549560546875,0.031562473488391134,0.5400390625
4,time,256,32,bidirectional_cumulative_energy,time_directed,0.681182861328125,0.06767050314957446,0.6806640625
4,time,256,32,log_quadrature_bicul,time_directed,0.68060302734375,0.0657441576567316,0.685546875
4,time,256,32,fading,time_directed,0.68505859375,0.06040189376434153,0.6953125
4,time,256,32,waveform_l1,dot_directed,0.51727294921875,0.01860260402857652,0.5166015625
4,time,256,32,waveform_mse,dot_directed,0.5322265625,0.03803218459146999,0.529296875
4,time,256,32,single_stft,dot_directed,0.583770751953125,0.026967336395531897,0.58544921875
4,time,256,32,linear_mss,dot_directed,0.559173583984375,0.02093591099064519,0.55419921875
4,time,256,32,smooth_mss,dot_directed,0.54681396484375,0.016244601164539064,0.5478515625
4,time,256,32,sot_published_composite,dot_directed,0.50396728515625,0.015228027838951948,0.505859375
4,time,256,32,linear_jtfot,dot_directed,0.581817626953125,0.03046209990039846,0.578125
4,time,256,32,log_jtfot,dot_directed,0.556793212890625,0.029785398323935317,0.55078125
4,time,256,32,bidirectional_cumulative_energy,dot_directed,0.68927001953125,0.06398386837903225,0.70166015625
4,time,256,32,log_quadrature_bicul,dot_directed,0.691253662109375,0.06242371333389744,0.70458984375
4,time,256,32,fading,dot_directed,0.69830322265625,0.05736753375729287,0.69677734375
4,time,256,32,waveform_l1,cosine,0.028845029048740457,0.03366289408400764,0.029970055752479997
4,time,256,32,waveform_mse,cosine,0.05350153664322526,0.06773952281323246,0.05423237362128966
4,time,256,32,single_stft,cosine,0.15099152259429768,0.04732147795289915,0.1573714500790927
4,time,256,32,linear_mss,cosine,0.09451699824681696,0.036422416599556806,0.09195598694039676
4,time,256,32,smooth_mss,cosine,0.0740433099995389,0.02853182958272868,0.07773678278258916
4,time,256,32,sot_published_composite,cosine,0.006273637174808864,0.028733187463409565,0.012653042044948225
4,time,256,32,linear_jtfot,cosine,0.14518481045022874,0.05731849907036722,0.13413415470921375
4,time,256,32,log_jtfot,cosine,0.0990680238250648,0.05525283772528061,0.0858684350799713
4,time,256,32,bidirectional_cumulative_energy,cosine,0.32263089835326236,0.11379586019971578,0.3309097621240055
4,time,256,32,log_quadrature_bicul,cosine,0.32532618488232506,0.11130799947502525,0.3408230832672474
4,time,256,32,fading,cosine,0.33865177381754386,0.10434828276039526,0.34212659640927656
4,time,256,32,waveform_l1,phrase_success,0.0277099609375,0.013471836368870971,0.02734375
4,time,256,32,waveform_mse,phrase_success,0.03369140625,0.01847576460929792,0.03125
4,time,256,32,single_stft,phrase_success,0.058837890625,0.02023523368538568,0.05859375
4,time,256,32,linear_mss,phrase_success,0.051025390625,0.016630260122975003,0.048828125
4,time,256,32,smooth_mss,phrase_success,0.043701171875,0.016585804012822655,0.04296875
4,time,256,32,sot_published_composite,phrase_success,0.02490234375,0.013486101039402,0.0234375
4,time,256,32,linear_jtfot,phrase_success,0.0501708984375,0.01888052516129698,0.052734375
4,time,256,32,log_jtfot,phrase_success,0.0426025390625,0.016583485325247498,0.0390625
4,time,256,32,bidirectional_cumulative_energy,phrase_success,0.1070556640625,0.056805363660691624,0.095703125
4,time,256,32,log_quadrature_bicul,phrase_success,0.107177734375,0.055206508068420874,0.095703125
4,time,256,32,fading,phrase_success,0.1212158203125,0.05039188872782401,0.1171875
4,time,256,32,waveform_l1,zero_gradient,0.0,0.0,0.0
4,time,256,32,waveform_mse,zero_gradient,0.0,0.0,0.0
4,time,256,32,single_stft,zero_gradient,0.0,0.0,0.0
4,time,256,32,linear_mss,zero_gradient,0.0,0.0,0.0
4,time,256,32,smooth_mss,zero_gradient,0.0,0.0,0.0
4,time,256,32,sot_published_composite,zero_gradient,0.0,0.0,0.0
4,time,256,32,linear_jtfot,zero_gradient,0.0,0.0,0.0
4,time,256,32,log_jtfot,zero_gradient,0.0,0.0,0.0
4,time,256,32,bidirectional_cumulative_energy,zero_gradient,0.0,0.0,0.0
4,time,256,32,log_quadrature_bicul,zero_gradient,0.0,0.0,0.0
4,time,256,32,fading,zero_gradient,0.0,0.0,0.0
4,time,256,32,waveform_l1,original_coordinate_drift,0.1342778948874823,0.02624771722013206,0.13180896273702605
4,time,256,32,waveform_mse,original_coordinate_drift,0.13097854434849876,0.025769566574644347,0.1328806438336647
4,time,256,32,single_stft,original_coordinate_drift,0.17830398268491765,0.041800699015927936,0.17396311017635963
4,time,256,32,linear_mss,original_coordinate_drift,0.15711356905814328,0.017669464842177404,0.15484841537179722
4,time,256,32,smooth_mss,original_coordinate_drift,0.12018072646665297,0.023568713618992602,0.11537066435933804
4,time,256,32,sot_published_composite,original_coordinate_drift,0.003110390517972712,0.0013039476131955204,0.002934680206297546
4,time,256,32,linear_jtfot,original_coordinate_drift,0.14245196544239144,0.02638208736819517,0.14924542410702563
4,time,256,32,log_jtfot,original_coordinate_drift,0.13797896467950443,0.01975587988190805,0.13958960367054063
4,time,256,32,bidirectional_cumulative_energy,original_coordinate_drift,0.271196391989981,0.042465120245699324,0.270420830298415
4,time,256,32,log_quadrature_bicul,original_coordinate_drift,0.2854503525250494,0.044771644314239294,0.28674118378538516
4,time,256,32,fading,original_coordinate_drift,0.2344217653728294,0.03951419338216744,0.2409750795361716
2,joint,256,32,waveform_l1,both_directed,0.25958251953125,0.05911511862810928,0.2470703125
2,joint,256,32,waveform_mse,both_directed,0.2376708984375,0.058971475495790696,0.2294921875
2,joint,256,32,single_stft,both_directed,0.33392333984375,0.07278310318327415,0.34375
2,joint,256,32,linear_mss,both_directed,0.3233642578125,0.0687729380536354,0.3232421875
2,joint,256,32,smooth_mss,both_directed,0.34515380859375,0.05896061722585009,0.353515625
2,joint,256,32,sot_published_composite,both_directed,0.25823974609375,0.07724226343202471,0.2548828125
2,joint,256,32,linear_jtfot,both_directed,0.36114501953125,0.027622959630114307,0.3603515625
2,joint,256,32,log_jtfot,both_directed,0.38323974609375,0.037321768485288044,0.38671875
2,joint,256,32,bidirectional_cumulative_energy,both_directed,0.56842041015625,0.07069557868962045,0.56640625
2,joint,256,32,log_quadrature_bicul,both_directed,0.57537841796875,0.0731513791481047,0.5732421875
2,joint,256,32,fading,both_directed,0.5633544921875,0.09357255118633935,0.5830078125
2,joint,256,32,waveform_l1,pitch_directed,0.51068115234375,0.12186460426993838,0.4775390625
2,joint,256,32,waveform_mse,pitch_directed,0.47979736328125,0.16088498504520968,0.4482421875
2,joint,256,32,single_stft,pitch_directed,0.57330322265625,0.14540638664323124,0.5556640625
2,joint,256,32,linear_mss,pitch_directed,0.5570068359375,0.104982776430469,0.5439453125
2,joint,256,32,smooth_mss,pitch_directed,0.6182861328125,0.11220719438042621,0.6103515625
2,joint,256,32,sot_published_composite,pitch_directed,0.5252685546875,0.15044252277651032,0.5390625
2,joint,256,32,linear_jtfot,pitch_directed,0.60809326171875,0.054528880922458,0.6064453125
2,joint,256,32,log_jtfot,pitch_directed,0.6983642578125,0.05340089331028677,0.70703125
2,joint,256,32,bidirectional_cumulative_energy,pitch_directed,0.78253173828125,0.08413092839418869,0.796875
2,joint,256,32,log_quadrature_bicul,pitch_directed,0.79437255859375,0.08429695904669483,0.80859375
2,joint,256,32,fading,pitch_directed,0.74749755859375,0.11191432570370832,0.767578125
2,joint,256,32,waveform_l1,time_directed,0.51483154296875,0.025657519483535295,0.515625
2,joint,256,32,waveform_mse,time_directed,0.51123046875,0.047050557505385,0.515625
2,joint,256,32,single_stft,time_directed,0.5712890625,0.031143499216895687,0.5712890625
2,joint,256,32,linear_mss,time_directed,0.56695556640625,0.02173908746589384,0.5673828125
2,joint,256,32,smooth_mss,time_directed,0.546875,0.01997357006481497,0.544921875
2,joint,256,32,sot_published_composite,time_directed,0.4976806640625,0.022188435612336892,0.5029296875
2,joint,256,32,linear_jtfot,time_directed,0.59722900390625,0.03919061141338733,0.5927734375
2,joint,256,32,log_jtfot,time_directed,0.54803466796875,0.03149264485421827,0.546875
2,joint,256,32,bidirectional_cumulative_energy,time_directed,0.7357177734375,0.05900068181949049,0.7236328125
2,joint,256,32,log_quadrature_bicul,time_directed,0.73272705078125,0.06076518544241155,0.72265625
2,joint,256,32,fading,time_directed,0.75079345703125,0.07021067366179413,0.748046875
2,joint,256,32,waveform_l1,dot_directed,0.53009033203125,0.035134749862605716,0.525390625
2,joint,256,32,waveform_mse,dot_directed,0.53070068359375,0.06465467930889669,0.5078125
2,joint,256,32,single_stft,dot_directed,0.5833740234375,0.06539500257988236,0.572265625
2,joint,256,32,linear_mss,dot_directed,0.579833984375,0.040621455868590194,0.5771484375
2,joint,256,32,smooth_mss,dot_directed,0.58758544921875,0.028705426797065267,0.591796875
2,joint,256,32,sot_published_composite,dot_directed,0.500732421875,0.022377920081548226,0.505859375
2,joint,256,32,linear_jtfot,dot_directed,0.63067626953125,0.03437170421204969,0.6259765625
2,joint,256,32,log_jtfot,dot_directed,0.61431884765625,0.036391089286574564,0.6162109375
2,joint,256,32,bidirectional_cumulative_energy,dot_directed,0.8228759765625,0.061070869088157745,0.826171875
2,joint,256,32,log_quadrature_bicul,dot_directed,0.826171875,0.06051943154063839,0.833984375
2,joint,256,32,fading,dot_directed,0.81982421875,0.06883028326547293,0.826171875
2,joint,256,32,waveform_l1,cosine,0.0303732386510615,0.04580783749467651,0.02131233721893138
2,joint,256,32,waveform_mse,cosine,0.031556727215148066,0.08565937282095962,0.025778776504657007
2,joint,256,32,single_stft,cosine,0.1167555508652518,0.09765070392971376,0.1067368409017741
2,joint,256,32,linear_mss,cosine,0.08967876664483196,0.06334749038722452,0.0803658763738472
2,joint,256,32,smooth_mss,cosine,0.10413897771834764,0.04406235715193652,0.10833896443865593
2,joint,256,32,sot_published_composite,cosine,0.0010704897520067806,0.026613102324496766,0.010438270749600312
2,joint,256,32,linear_jtfot,cosine,0.17994604884884502,0.04933689009435867,0.17923565078304593
2,joint,256,32,log_jtfot,cosine,0.16799638203028652,0.052238171615716304,0.1703847483632271
2,joint,256,32,bidirectional_cumulative_energy,cosine,0.5095499506769212,0.08489021804819857,0.48918303898506243
2,joint,256,32,log_quadrature_bicul,cosine,0.5169013434886731,0.08550421642188566,0.5007905681340976
2,joint,256,32,fading,cosine,0.4583418372671351,0.10559792514063396,0.47174050959855407
2,joint,256,32,waveform_l1,phrase_success,0.071044921875,0.03365314838560964,0.068359375
2,joint,256,32,waveform_mse,phrase_success,0.0562744140625,0.02834013011078117,0.0546875
2,joint,256,32,single_stft,phrase_success,0.1141357421875,0.046003045739652214,0.1171875
2,joint,256,32,linear_mss,phrase_success,0.103759765625,0.041172086606926984,0.099609375
2,joint,256,32,smooth_mss,phrase_success,0.1259765625,0.04022954236166541,0.1171875
2,joint,256,32,sot_published_composite,phrase_success,0.0687255859375,0.045574397987398006,0.064453125
2,joint,256,32,linear_jtfot,phrase_success,0.1219482421875,0.023889590850282232,0.125
2,joint,256,32,log_jtfot,phrase_success,0.14404296875,0.030992989246513086,0.1484375
2,joint,256,32,bidirectional_cumulative_energy,phrase_success,0.3243408203125,0.08640864921834415,0.33203125
2,joint,256,32,log_quadrature_bicul,phrase_success,0.331787109375,0.0908865103547244,0.32421875
2,joint,256,32,fading,phrase_success,0.3292236328125,0.10556080946685813,0.33984375
2,joint,256,32,waveform_l1,zero_gradient,0.0,0.0,0.0
2,joint,256,32,waveform_mse,zero_gradient,0.0,0.0,0.0
2,joint,256,32,single_stft,zero_gradient,0.0,0.0,0.0
2,joint,256,32,linear_mss,zero_gradient,0.0,0.0,0.0
2,joint,256,32,smooth_mss,zero_gradient,0.0,0.0,0.0
2,joint,256,32,sot_published_composite,zero_gradient,0.0,0.0,0.0
2,joint,256,32,linear_jtfot,zero_gradient,0.0,0.0,0.0
2,joint,256,32,log_jtfot,zero_gradient,0.0,0.0,0.0
2,joint,256,32,bidirectional_cumulative_energy,zero_gradient,0.0,0.0,0.0
2,joint,256,32,log_quadrature_bicul,zero_gradient,0.0,0.0,0.0
2,joint,256,32,fading,zero_gradient,0.0,0.0,0.0
2,joint,256,32,waveform_l1,original_coordinate_drift,,,
2,joint,256,32,waveform_mse,original_coordinate_drift,,,
2,joint,256,32,single_stft,original_coordinate_drift,,,
2,joint,256,32,linear_mss,original_coordinate_drift,,,
2,joint,256,32,smooth_mss,original_coordinate_drift,,,
2,joint,256,32,sot_published_composite,original_coordinate_drift,,,
2,joint,256,32,linear_jtfot,original_coordinate_drift,,,
2,joint,256,32,log_jtfot,original_coordinate_drift,,,
2,joint,256,32,bidirectional_cumulative_energy,original_coordinate_drift,,,
2,joint,256,32,log_quadrature_bicul,original_coordinate_drift,,,
2,joint,256,32,fading,original_coordinate_drift,,,
4,joint,256,32,waveform_l1,both_directed,0.251007080078125,0.02837347317689124,0.25439453125
4,joint,256,32,waveform_mse,both_directed,0.2550048828125,0.04904610492571517,0.25341796875
4,joint,256,32,single_stft,both_directed,0.313934326171875,0.033493695997975075,0.3125
4,joint,256,32,linear_mss,both_directed,0.319732666015625,0.032224041643486176,0.3154296875
4,joint,256,32,smooth_mss,both_directed,0.324127197265625,0.02307819472103338,0.3203125
4,joint,256,32,sot_published_composite,both_directed,0.26416015625,0.06334630128556236,0.25390625
4,joint,256,32,linear_jtfot,both_directed,0.323516845703125,0.025116819044964593,0.32275390625
4,joint,256,32,log_jtfot,both_directed,0.34039306640625,0.02792369211096282,0.3369140625
4,joint,256,32,bidirectional_cumulative_energy,both_directed,0.461181640625,0.04713417513439477,0.470703125
4,joint,256,32,log_quadrature_bicul,both_directed,0.46746826171875,0.04609903396011741,0.47509765625
4,joint,256,32,fading,both_directed,0.47845458984375,0.04368935702184621,0.4873046875
4,joint,256,32,waveform_l1,pitch_directed,0.499359130859375,0.05282332781000479,0.50732421875
4,joint,256,32,waveform_mse,pitch_directed,0.485443115234375,0.08101021547021725,0.4873046875
4,joint,256,32,single_stft,pitch_directed,0.557220458984375,0.05889740880905988,0.5478515625
4,joint,256,32,linear_mss,pitch_directed,0.562042236328125,0.05095964055894239,0.5498046875
4,joint,256,32,smooth_mss,pitch_directed,0.601959228515625,0.04580340368418161,0.595703125
4,joint,256,32,sot_published_composite,pitch_directed,0.529754638671875,0.12474402629283664,0.5361328125
4,joint,256,32,linear_jtfot,pitch_directed,0.5714111328125,0.03769071749582365,0.56396484375
4,joint,256,32,log_jtfot,pitch_directed,0.63592529296875,0.04304774565603749,0.6396484375
4,joint,256,32,bidirectional_cumulative_energy,pitch_directed,0.712921142578125,0.06753193252641544,0.70947265625
4,joint,256,32,log_quadrature_bicul,pitch_directed,0.7276611328125,0.06844875978585706,0.72119140625
4,joint,256,32,fading,pitch_directed,0.70782470703125,0.06380765152709418,0.70263671875
4,joint,256,32,waveform_l1,time_directed,0.509002685546875,0.021055876207296074,0.509765625
4,joint,256,32,waveform_mse,time_directed,0.52239990234375,0.04590744317696592,0.509765625
4,joint,256,32,single_stft,time_directed,0.554840087890625,0.01777670748060571,0.55322265625
4,joint,256,32,linear_mss,time_directed,0.560333251953125,0.01754437559951295,0.56591796875
4,joint,256,32,smooth_mss,time_directed,0.537322998046875,0.014911190125262805,0.5400390625
4,joint,256,32,sot_published_composite,time_directed,0.5,0.014607427472830113,0.4990234375
4,joint,256,32,linear_jtfot,time_directed,0.56585693359375,0.031496063654483916,0.5595703125
4,joint,256,32,log_jtfot,time_directed,0.534912109375,0.02574198577157974,0.533203125
4,joint,256,32,bidirectional_cumulative_energy,time_directed,0.648773193359375,0.04974418502452952,0.6337890625
4,joint,256,32,log_quadrature_bicul,time_directed,0.645050048828125,0.052154221029089703,0.6298828125
4,joint,256,32,fading,time_directed,0.6693115234375,0.04995348212339361,0.666015625
4,joint,256,32,waveform_l1,dot_directed,0.51446533203125,0.022820925098683824,0.51953125
4,joint,256,32,waveform_mse,dot_directed,0.5269775390625,0.04835630790919691,0.51708984375
4,joint,256,32,single_stft,dot_directed,0.556793212890625,0.02782897414303652,0.556640625
4,joint,256,32,linear_mss,dot_directed,0.56646728515625,0.022538104725546286,0.56982421875
4,joint,256,32,smooth_mss,dot_directed,0.5634765625,0.016661678100872577,0.5673828125
4,joint,256,32,sot_published_composite,dot_directed,0.502410888671875,0.014774916785854157,0.50146484375
4,joint,256,32,linear_jtfot,dot_directed,0.5859375,0.026307031699427386,0.58642578125
4,joint,256,32,log_jtfot,dot_directed,0.57861328125,0.027062157113296566,0.58056640625
4,joint,256,32,bidirectional_cumulative_energy,dot_directed,0.72662353515625,0.04319293028877157,0.73193359375
4,joint,256,32,log_quadrature_bicul,dot_directed,0.731689453125,0.04469393431923347,0.736328125
4,joint,256,32,fading,dot_directed,0.739837646484375,0.045166962804066804,0.751953125
4,joint,256,32,waveform_l1,cosine,0.014156892302191262,0.034669689498099676,0.014490402283222448
4,joint,256,32,waveform_mse,cosine,0.03871365555775136,0.07546029821599592,0.02338287221430984
4,joint,256,32,single_stft,cosine,0.08118401042323967,0.03884783753269373,0.0748836292685206
4,joint,256,32,linear_mss,cosine,0.08162671163882751,0.03568236311545898,0.08009707305552075
4,joint,256,32,smooth_mss,cosine,0.07528531806773278,0.02242862934266308,0.07525108509140355
4,joint,256,32,sot_published_composite,cosine,0.0021898865358430933,0.019286014492476168,0.0009754702621102814
4,joint,256,32,linear_jtfot,cosine,0.12365269931242565,0.04433116881489789,0.11931716225345547
4,joint,256,32,log_jtfot,cosine,0.1142557566133327,0.04182287126115434,0.11433330455302611
4,joint,256,32,bidirectional_cumulative_energy,cosine,0.33845162026145525,0.0745563108990327,0.34074870462918494
4,joint,256,32,log_quadrature_bicul,cosine,0.34576578711279765,0.07526817015949604,0.34923984247842077
4,joint,256,32,fading,cosine,0.3350159923448569,0.07598865009269382,0.34248818400514314
4,joint,256,32,waveform_l1,phrase_success,0.0045166015625,0.003982295942193041,0.00390625
4,joint,256,32,waveform_mse,phrase_success,0.0050048828125,0.005719893512143349,0.00390625
4,joint,256,32,single_stft,phrase_success,0.009765625,0.006275151007050772,0.01171875
4,joint,256,32,linear_mss,phrase_success,0.0107421875,0.006655802745082791,0.01171875
4,joint,256,32,smooth_mss,phrase_success,0.01220703125,0.007796733081810094,0.01171875
4,joint,256,32,sot_published_composite,phrase_success,0.00634765625,0.00816674199256873,0.00390625
4,joint,256,32,linear_jtfot,phrase_success,0.0111083984375,0.007432106103420314,0.01171875
4,joint,256,32,log_jtfot,phrase_success,0.0140380859375,0.006104933051140591,0.015625
4,joint,256,32,bidirectional_cumulative_energy,phrase_success,0.0450439453125,0.020645732583324687,0.041015625
4,joint,256,32,log_quadrature_bicul,phrase_success,0.0467529296875,0.019905298660888533,0.046875
4,joint,256,32,fading,phrase_success,0.0570068359375,0.021711917633805047,0.0546875
4,joint,256,32,waveform_l1,zero_gradient,0.0,0.0,0.0
4,joint,256,32,waveform_mse,zero_gradient,0.0,0.0,0.0
4,joint,256,32,single_stft,zero_gradient,0.0,0.0,0.0
4,joint,256,32,linear_mss,zero_gradient,0.0,0.0,0.0
4,joint,256,32,smooth_mss,zero_gradient,0.0,0.0,0.0
4,joint,256,32,sot_published_composite,zero_gradient,0.0,0.0,0.0
4,joint,256,32,linear_jtfot,zero_gradient,0.0,0.0,0.0
4,joint,256,32,log_jtfot,zero_gradient,0.0,0.0,0.0
4,joint,256,32,bidirectional_cumulative_energy,zero_gradient,0.0,0.0,0.0
4,joint,256,32,log_quadrature_bicul,zero_gradient,0.0,0.0,0.0
4,joint,256,32,fading,zero_gradient,0.0,0.0,0.0
4,joint,256,32,waveform_l1,original_coordinate_drift,,,
4,joint,256,32,waveform_mse,original_coordinate_drift,,,
4,joint,256,32,single_stft,original_coordinate_drift,,,
4,joint,256,32,linear_mss,original_coordinate_drift,,,
4,joint,256,32,smooth_mss,original_coordinate_drift,,,
4,joint,256,32,sot_published_composite,original_coordinate_drift,,,
4,joint,256,32,linear_jtfot,original_coordinate_drift,,,
4,joint,256,32,log_jtfot,original_coordinate_drift,,,
4,joint,256,32,bidirectional_cumulative_energy,original_coordinate_drift,,,
4,joint,256,32,log_quadrature_bicul,original_coordinate_drift,,,
4,joint,256,32,fading,original_coordinate_drift,,,
